Format Version,1.23,Take Name,Take 2024-07-17 09.12.15 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-17 09.12.15.319 AM,Total Frames in Take,11539,Total Exported Frames,11539,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone,drone
,ID,"22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
3363,28.025000,-0.014594,0.731149,-0.004685,-0.682046,-3.984318,1.592665,0.861640
3364,28.033333,-0.014649,0.731489,-0.005181,-0.681676,-3.984669,1.593038,0.864859
3365,28.041667,-0.014057,0.731041,-0.004944,-0.682171,-3.985198,1.593321,0.868161
3366,28.050000,-0.014573,0.731979,-0.004731,-0.681155,-3.985208,1.593554,0.871363
3367,28.058333,-0.014878,0.731952,-0.004823,-0.681177,-3.985701,1.593775,0.874641
3368,28.066667,-0.014577,0.731809,-0.004686,-0.681338,-3.986141,1.594115,0.878071
3369,28.075000,-0.013745,0.731948,-0.004332,-0.681208,-3.986458,1.594434,0.881154
3370,28.083333,-0.016448,0.731303,-0.005431,-0.681833,-3.987316,1.594750,0.884597
3371,28.091667,-0.013821,0.732093,-0.004273,-0.681051,-3.987296,1.594837,0.887858
3372,28.100000,-0.014240,0.732829,-0.004080,-0.680252,-3.987475,1.595086,0.891146
3373,28.108333,,,,,,,
3374,28.116667,-0.014316,0.733494,-0.004301,-0.679531,-3.987994,1.595581,0.897826
3375,28.125000,-0.013969,0.732578,-0.004316,-0.680526,-3.988913,1.595746,0.901225
3376,28.133333,-0.014200,0.733163,-0.003765,-0.679894,-3.989076,1.596076,0.904486
3377,28.141667,-0.014329,0.733294,-0.003741,-0.679750,-3.989481,1.596221,0.907908
3378,28.150000,-0.013465,0.733394,-0.003430,-0.679661,-3.989909,1.596620,0.911112
3379,28.158333,-0.014035,0.733362,-0.003491,-0.679685,-3.990379,1.596915,0.914568
3380,28.166667,-0.014173,0.733947,-0.003768,-0.679048,-3.990739,1.596907,0.917960
3381,28.175000,-0.014267,0.733471,-0.003939,-0.679559,-3.991430,1.597226,0.921201
3382,28.183333,-0.014367,0.734318,-0.003745,-0.678643,-3.991433,1.597340,0.924463
3383,28.191667,-0.013753,0.734578,-0.003439,-0.678376,-3.991846,1.597626,0.928135
3384,28.200000,-0.014399,0.734373,-0.003345,-0.678585,-3.992434,1.597913,0.931328
3385,28.208333,-0.014543,0.734239,-0.003389,-0.678726,-3.993046,1.597985,0.934748
3386,28.216667,-0.014050,0.734608,-0.003465,-0.678337,-3.993531,1.598302,0.938233
3387,28.225000,-0.014892,0.735619,-0.003213,-0.677225,-3.993492,1.598529,0.941582
3388,28.233333,-0.014732,0.734994,-0.003539,-0.677904,-3.994261,1.598680,0.944841
3389,28.241667,-0.014278,0.735342,-0.003605,-0.677536,-3.994846,1.599002,0.948337
3390,28.250000,-0.015549,0.735478,-0.003502,-0.677362,-3.995253,1.599028,0.951757
3391,28.258333,-0.015098,0.735486,-0.003457,-0.677363,-3.995750,1.599310,0.955150
3392,28.266667,-0.015220,0.737094,-0.001966,-0.675616,-3.995568,1.599922,0.958379
3393,28.275000,-0.015310,0.736216,-0.003341,-0.676566,-3.996505,1.599663,0.962120
3394,28.283333,-0.014621,0.735968,-0.003167,-0.676851,-3.997343,1.599969,0.965403
3395,28.291667,-0.014563,0.736017,-0.003713,-0.676796,-3.997866,1.600165,0.968973
3396,28.300000,-0.016454,0.735686,-0.004531,-0.677108,-3.998476,1.600281,0.972265
3397,28.308333,-0.015520,0.736334,-0.003758,-0.676429,-3.998668,1.600399,0.975911
3398,28.316667,-0.015169,0.736994,-0.003274,-0.675722,-3.999018,1.600745,0.979373
3399,28.325000,-0.015377,0.737205,-0.003631,-0.675484,-3.999490,1.600717,0.982801
3400,28.333333,-0.016237,0.738002,-0.003365,-0.674595,-3.999838,1.600915,0.986190
3401,28.341667,-0.014197,0.736989,-0.003215,-0.675748,-4.000809,1.601183,0.989712
3402,28.350000,-0.015584,0.737929,-0.003385,-0.674690,-4.000874,1.601375,0.993138
3403,28.358333,-0.015684,0.738306,-0.003409,-0.674275,-4.001478,1.601549,0.996724
3404,28.366667,-0.014981,0.737764,-0.003337,-0.674885,-4.002257,1.601598,1.000227
3405,28.375000,-0.015636,0.738098,-0.004287,-0.674498,-4.002604,1.601568,1.003867
3406,28.383333,-0.015555,0.738343,-0.003480,-0.674237,-4.003158,1.601882,1.007258
3407,28.391667,-0.015206,0.738051,-0.003705,-0.674563,-4.003968,1.602178,1.010706
3408,28.400000,-0.015189,0.738409,-0.003620,-0.674173,-4.004421,1.602243,1.014208
3409,28.408333,-0.018266,0.737203,-0.005210,-0.675405,-4.005467,1.602801,1.017549
3410,28.416667,-0.015115,0.739006,-0.004112,-0.673517,-4.005484,1.602489,1.021199
3411,28.425000,-0.014656,0.738816,-0.004027,-0.673736,-4.006200,1.602734,1.024773
3412,28.433333,-0.015308,0.739179,-0.003694,-0.673325,-4.006560,1.602826,1.028532
3413,28.441667,-0.015386,0.739861,-0.004072,-0.672572,-4.006962,1.602901,1.031991
3414,28.450000,-0.014612,0.739107,-0.003728,-0.673419,-4.007975,1.603024,1.035506
3415,28.458333,-0.017242,0.738261,-0.005271,-0.674274,-4.008921,1.603501,1.038864
3416,28.466667,-0.014930,0.740076,-0.003923,-0.672346,-4.008856,1.603299,1.042579
3417,28.475000,-0.014900,0.739294,-0.003486,-0.673209,-4.010009,1.603751,1.046143
3418,28.483333,-0.015103,0.740243,-0.003729,-0.672160,-4.010316,1.603688,1.049885
3419,28.491667,-0.014915,0.741177,-0.004193,-0.671131,-4.010569,1.603697,1.053429
3420,28.500000,-0.015092,0.741202,-0.004025,-0.671100,-4.011197,1.603743,1.056989
3421,28.508333,-0.014277,0.740741,-0.003498,-0.671630,-4.012038,1.604156,1.060653
3422,28.516667,-0.014182,0.740128,-0.003418,-0.672308,-4.013297,1.604338,1.064422
3423,28.525000,-0.014277,0.740816,-0.004130,-0.671543,-4.013426,1.604235,1.067809
3424,28.533333,-0.015022,0.741071,-0.003812,-0.671248,-4.014056,1.604314,1.071409
3425,28.541667,-0.014767,0.741826,-0.003648,-0.670420,-4.014380,1.604368,1.075122
3426,28.550000,-0.017061,0.740422,-0.004988,-0.671907,-4.015714,1.604854,1.078439
3427,28.558333,-0.014001,0.741835,-0.003545,-0.670427,-4.015965,1.604813,1.082375
3428,28.566667,-0.016824,0.740612,-0.004646,-0.671706,-4.017119,1.605020,1.085892
3429,28.575000,-0.014382,0.742045,-0.003841,-0.670184,-4.017144,1.604849,1.089554
3430,28.583333,-0.013594,0.741672,-0.003764,-0.670614,-4.018012,1.604962,1.093200
3431,28.591667,-0.014765,0.742336,-0.003909,-0.669854,-4.018506,1.605031,1.097041
3432,28.600000,-0.016326,0.741621,-0.004579,-0.670604,-4.019638,1.605378,1.100441
3433,28.608333,-0.014143,0.742477,-0.003742,-0.669712,-4.020045,1.605313,1.104294
3434,28.616667,-0.007504,0.740625,0.001870,-0.671874,-4.021999,1.606083,1.107869
3435,28.625000,-0.017340,0.741623,-0.005476,-0.670570,-4.021918,1.605815,1.111390
3436,28.633333,-0.014211,0.742966,-0.003893,-0.669167,-4.022061,1.605632,1.115296
3437,28.641667,-0.014495,0.743862,-0.003228,-0.668169,-4.022387,1.605717,1.119116
3438,28.650000,-0.015920,0.742487,-0.004054,-0.669659,-4.023808,1.605989,1.122681
3439,28.658333,-0.014311,0.743445,-0.003540,-0.668635,-4.024223,1.605822,1.126480
3440,28.666667,-0.016449,0.742411,-0.004631,-0.669726,-4.025341,1.606152,1.129893
3441,28.675000,-0.017153,0.742468,-0.005091,-0.669643,-4.026092,1.606299,1.133628
3442,28.683333,-0.013648,0.744303,-0.003617,-0.667692,-4.026254,1.606338,1.137785
3443,28.691667,-0.012823,0.743491,-0.003393,-0.668614,-4.027475,1.606302,1.141331
3444,28.700000,-0.014465,0.745174,-0.003367,-0.666705,-4.027407,1.606307,1.145258
3445,28.708333,-0.016271,0.743707,-0.004136,-0.668295,-4.028896,1.606604,1.148751
3446,28.716667,-0.016374,0.743134,-0.004735,-0.668926,-4.029768,1.606717,1.152341
3447,28.725000,-0.014327,0.745605,-0.003075,-0.666227,-4.029323,1.606648,1.156375
3448,28.733333,-0.013739,0.744887,-0.003590,-0.667039,-4.030654,1.606591,1.160148
3449,28.741667,-0.014238,0.744755,-0.003594,-0.667176,-4.031655,1.606591,1.163966
3450,28.750000,-0.014190,0.746023,-0.003265,-0.665761,-4.031891,1.606798,1.167575
3451,28.758333,-0.017159,0.743843,-0.005200,-0.668113,-4.033389,1.607126,1.171058
3452,28.766667,-0.015961,0.744092,-0.004231,-0.667873,-4.034249,1.607082,1.174971
3453,28.775000,-0.014307,0.746154,-0.003521,-0.665610,-4.034389,1.606907,1.178957
3454,28.783333,-0.013848,0.746473,-0.003221,-0.665264,-4.035060,1.606977,1.182831
3455,28.791667,-0.014456,0.747162,-0.003394,-0.664476,-4.035446,1.606995,1.186603
3456,28.800000,-0.013513,0.746357,-0.003597,-0.665399,-4.036764,1.607131,1.190544
3457,28.808333,-0.013977,0.746667,-0.003547,-0.665042,-4.037411,1.607181,1.194429
3458,28.816667,-0.014119,0.747140,-0.003434,-0.664508,-4.038071,1.607192,1.198122
3459,28.825000,-0.018150,0.745284,-0.005042,-0.666480,-4.039996,1.607761,1.201776
3460,28.833333,-0.013815,0.747164,-0.003250,-0.664488,-4.039814,1.607209,1.205865
3461,28.841667,-0.016698,0.745075,-0.004364,-0.666757,-4.041497,1.607628,1.209192
3462,28.850000,-0.016406,0.744986,-0.004387,-0.666864,-4.042326,1.607803,1.212946
3463,28.858333,-0.012860,0.747031,-0.002806,-0.664659,-4.042561,1.607601,1.217264
3464,28.866667,-0.011562,0.746450,-0.002844,-0.665335,-4.043568,1.607483,1.221182
3465,28.875000,-0.014124,0.748000,-0.002992,-0.663542,-4.043839,1.607553,1.225021
3466,28.883333,-0.012868,0.747385,-0.002797,-0.664260,-4.045092,1.607757,1.228866
3467,28.891667,-0.015724,0.746058,-0.004199,-0.665682,-4.046350,1.607908,1.232386
3468,28.900000,-0.013695,0.748397,-0.003065,-0.663103,-4.046304,1.607647,1.236572
3469,28.908333,-0.012930,0.747880,-0.002820,-0.663702,-4.047562,1.607771,1.240497
3470,28.916667,-0.013811,0.748376,-0.002777,-0.663125,-4.048105,1.607680,1.244447
3471,28.925000,-0.009993,0.747030,-0.002745,-0.664710,-4.049672,1.607621,1.247982
3472,28.933333,-0.012007,0.747591,-0.002946,-0.664045,-4.050277,1.607935,1.252076
3473,28.941667,-0.013556,0.748878,-0.002915,-0.662562,-4.050522,1.607868,1.256127
3474,28.950000,-0.013447,0.749349,-0.003052,-0.662032,-4.051231,1.607914,1.259886
3475,28.958333,-0.013336,0.749327,-0.002111,-0.662062,-4.052206,1.608187,1.263762
3476,28.966667,-0.013372,0.749171,-0.002620,-0.662236,-4.053215,1.607881,1.267746
3477,28.975000,-0.013322,0.749734,-0.002488,-0.661600,-4.053770,1.608048,1.271697
3478,28.983333,-0.013317,0.749489,-0.002466,-0.661878,-4.054855,1.608048,1.275566
3479,28.991667,-0.013166,0.749681,-0.002853,-0.661662,-4.055651,1.608046,1.279561
3480,29.000000,-0.014408,0.747699,-0.003859,-0.663871,-4.057203,1.608177,1.283213
3481,29.008333,-0.013323,0.750040,-0.003149,-0.661251,-4.057426,1.608063,1.287385
3482,29.016667,-0.013037,0.749808,-0.002828,-0.661521,-4.058424,1.608137,1.291346
3483,29.025000,-0.015627,0.747823,-0.004137,-0.663701,-4.060116,1.608496,1.294854
3484,29.033333,-0.013007,0.750506,-0.002775,-0.660730,-4.059933,1.608159,1.299217
3485,29.041667,-0.006970,0.748215,0.002871,-0.663414,-4.062269,1.609350,1.303169
3486,29.050000,-0.013077,0.750379,-0.002788,-0.660873,-4.061929,1.608136,1.307103
3487,29.058333,-0.012681,0.751025,-0.002677,-0.660147,-4.062509,1.608299,1.311094
3488,29.066667,-0.012289,0.750387,-0.003462,-0.660876,-4.063834,1.608151,1.315164
3489,29.075000,-0.012280,0.750835,-0.002904,-0.660369,-4.064566,1.608297,1.319109
3490,29.083333,-0.012116,0.751107,-0.002953,-0.660063,-4.065424,1.608285,1.322944
3491,29.091667,-0.015296,0.748521,-0.004282,-0.662921,-4.067196,1.608752,1.326496
3492,29.100000,-0.012103,0.751138,-0.002657,-0.660029,-4.067203,1.608335,1.330901
3493,29.108333,-0.014959,0.749873,-0.003906,-0.661401,-4.068954,1.608621,1.334737
3494,29.116667,-0.012988,0.749330,-0.003372,-0.662061,-4.069754,1.608496,1.338509
3495,29.125000,-0.011733,0.751514,-0.002830,-0.659607,-4.069939,1.608352,1.342815
3496,29.133333,-0.011681,0.751325,-0.002378,-0.659824,-4.070841,1.608341,1.347065
3497,29.141667,-0.011851,0.751929,-0.002629,-0.659132,-4.071583,1.608367,1.350965
3498,29.150000,-0.011568,0.751394,-0.002565,-0.659747,-4.072899,1.608361,1.354938
3499,29.158333,-0.011790,0.752052,-0.002603,-0.658993,-4.073557,1.608328,1.358912
3500,29.166667,-0.011560,0.752218,-0.002393,-0.658809,-4.074381,1.608366,1.362968
3501,29.175000,-0.015322,0.750317,-0.004127,-0.660888,-4.076359,1.608709,1.366830
3502,29.183333,-0.011538,0.752591,-0.002813,-0.658381,-4.076165,1.608255,1.370951
3503,29.191667,-0.011651,0.752784,-0.002862,-0.658158,-4.077051,1.608219,1.374926
3504,29.200000,-0.011611,0.752307,-0.002888,-0.658705,-4.078285,1.608261,1.378993
3505,29.208333,-0.011522,0.752616,-0.003198,-0.658351,-4.079086,1.608127,1.382975
3506,29.216667,-0.007795,0.751078,-0.002594,-0.660163,-4.080766,1.607983,1.386870
3507,29.225000,-0.011351,0.752563,-0.002923,-0.658415,-4.081051,1.608138,1.391087
3508,29.233333,-0.011586,0.752997,-0.003514,-0.657913,-4.081821,1.608057,1.395041
3509,29.241667,-0.011581,0.753199,-0.003412,-0.657682,-4.082840,1.607981,1.399119
3510,29.250000,-0.011563,0.753171,-0.003639,-0.657713,-4.083752,1.607989,1.403169
3511,29.258333,-0.011378,0.753010,-0.004216,-0.657897,-4.084862,1.607833,1.407112
3512,29.266667,-0.015250,0.750616,-0.005352,-0.660542,-4.086721,1.608552,1.410651
3513,29.275000,-0.015931,0.750979,-0.005857,-0.660108,-4.087619,1.608525,1.415091
3514,29.283333,-0.016353,0.750652,-0.006040,-0.660468,-4.088841,1.608518,1.419067
3515,29.291667,-0.011474,0.753129,-0.004005,-0.657760,-4.088687,1.607747,1.423461
3516,29.300000,-0.011195,0.753720,-0.004493,-0.657085,-4.089440,1.607681,1.427377
3517,29.308333,-0.011343,0.753780,-0.004184,-0.657016,-4.090285,1.607671,1.431442
3518,29.316667,-0.010930,0.753581,-0.004414,-0.657249,-4.091360,1.607608,1.435531
3519,29.325000,-0.004268,0.750938,0.001003,-0.660358,-4.093922,1.608641,1.439590
3520,29.333333,-0.010996,0.753710,-0.004487,-0.657099,-4.093329,1.607592,1.443638
3521,29.341667,-0.010795,0.753585,-0.004122,-0.657249,-4.094323,1.607540,1.447761
3522,29.350000,-0.009609,0.753461,-0.003828,-0.657411,-4.095551,1.607600,1.451773
3523,29.358333,-0.014652,0.751760,-0.006293,-0.659245,-4.097141,1.608076,1.455427
3524,29.366667,-0.006911,0.752239,-0.003583,-0.658845,-4.098126,1.607275,1.459602
3525,29.375000,-0.008883,0.752776,-0.003555,-0.658207,-4.098703,1.607515,1.463633
3526,29.383333,-0.013809,0.750923,-0.005691,-0.660221,-4.100196,1.607871,1.467286
3527,29.391667,-0.012370,0.753924,-0.005048,-0.656826,-4.100369,1.607647,1.471972
3528,29.400000,-0.009578,0.753854,-0.004577,-0.656956,-4.101297,1.607385,1.476242
3529,29.408333,-0.010246,0.754083,-0.004780,-0.656682,-4.102163,1.607291,1.480215
3530,29.416667,-0.014717,0.752082,-0.006801,-0.658871,-4.104168,1.607921,1.483855
3531,29.425000,-0.009716,0.754560,-0.004205,-0.656145,-4.104023,1.607497,1.488110
3532,29.433333,-0.014794,0.752038,-0.006563,-0.658921,-4.106143,1.607901,1.491937
3533,29.441667,-0.010302,0.754958,-0.005240,-0.655671,-4.105774,1.607106,1.496218
3534,29.450000,-0.010129,0.754829,-0.004812,-0.655826,-4.106965,1.607230,1.500263
3535,29.458333,-0.010129,0.755338,-0.005087,-0.655238,-4.107727,1.607054,1.504368
3536,29.466667,-0.010147,0.754505,-0.005172,-0.656196,-4.109089,1.607079,1.508620
3537,29.475000,-0.009866,0.754498,-0.004954,-0.656209,-4.110240,1.607158,1.512629
3538,29.483333,-0.010178,0.755080,-0.004945,-0.655535,-4.111082,1.607048,1.516638
3539,29.491667,-0.010033,0.755215,-0.005333,-0.655379,-4.111938,1.606962,1.520608
3540,29.500000,-0.009638,0.754475,-0.004864,-0.656240,-4.113206,1.607028,1.524675
3541,29.508333,-0.009657,0.755503,-0.005563,-0.655051,-4.113789,1.606887,1.528664
3542,29.516667,-0.009824,0.754954,-0.005489,-0.655681,-4.115062,1.606882,1.532858
3543,29.525000,-0.009756,0.755406,-0.005222,-0.655163,-4.115796,1.606909,1.536790
3544,29.533333,,,,,,,
3545,29.541667,,,,,,,
3546,29.550000,-0.009102,0.755239,-0.004944,-0.655368,-4.119064,1.606947,1.548934
3547,29.558333,,,,,,,
3548,29.566667,-0.010827,0.754245,-0.005813,-0.656479,-4.121655,1.607059,1.557069
3549,29.575000,-0.011304,0.754712,-0.006100,-0.655930,-4.122383,1.607127,1.561092
3550,29.583333,-0.008956,0.755042,-0.005433,-0.655593,-4.123345,1.606817,1.565158
3551,29.591667,,,,,,,
3552,29.600000,,,,,,,
3553,29.608333,-0.008328,0.754914,-0.005411,-0.655749,-4.126377,1.606836,1.577204
3554,29.616667,-0.009567,0.755492,-0.005404,-0.655066,-4.127369,1.606518,1.581579
3555,29.625000,,,,,,,
3556,29.633333,-0.008692,0.755448,-0.006150,-0.655122,-4.129445,1.606781,1.589253
3557,29.641667,-0.007976,0.755789,-0.004547,-0.654750,-4.130476,1.607020,1.593251
3558,29.650000,-0.012683,0.753211,-0.008771,-0.657598,-4.132467,1.607631,1.596856
3559,29.658333,-0.008144,0.755374,-0.006301,-0.655214,-4.132520,1.606670,1.601322
3560,29.666667,-0.008176,0.756076,-0.005419,-0.654411,-4.133068,1.607022,1.605175
3561,29.675000,-0.012230,0.753187,-0.009226,-0.657628,-4.135565,1.607584,1.608865
3562,29.683333,-0.008005,0.755552,-0.006556,-0.655007,-4.135586,1.606648,1.613308
3563,29.691667,-0.008165,0.755478,-0.006381,-0.655092,-4.136731,1.606533,1.617380
3564,29.700000,-0.008156,0.756039,-0.006353,-0.654445,-4.137307,1.606475,1.621400
3565,29.708333,-0.008010,0.755608,-0.006280,-0.654945,-4.138655,1.606483,1.625499
3566,29.716667,-0.007363,0.755622,-0.007073,-0.654928,-4.139659,1.606475,1.629182
3567,29.725000,-0.007192,0.755814,-0.006749,-0.654712,-4.140704,1.606368,1.633334
3568,29.733333,-0.007016,0.756101,-0.007129,-0.654379,-4.141385,1.606348,1.637197
3569,29.741667,-0.010178,0.753327,-0.009515,-0.657498,-4.143795,1.607251,1.640736
3570,29.750000,-0.005877,0.756046,-0.007077,-0.654453,-4.143382,1.606396,1.644958
3571,29.758333,-0.006028,0.755360,-0.007634,-0.655238,-4.144536,1.605936,1.649459
3572,29.766667,-0.008737,0.753295,-0.010495,-0.657541,-4.146841,1.607092,1.652433
3573,29.775000,-0.003489,0.755682,-0.009423,-0.654862,-4.146861,1.606301,1.656279
3574,29.783333,-0.003960,0.755081,-0.009227,-0.655554,-4.148013,1.605647,1.660679
3575,29.791667,-0.007506,0.752985,-0.012596,-0.657874,-4.150149,1.606866,1.663774
3576,29.800000,-0.002384,0.755428,-0.010484,-0.655144,-4.150056,1.605922,1.667935
3577,29.808333,-0.000347,0.756437,-0.011474,-0.653966,-4.151034,1.606308,1.671386
3578,29.816667,-0.005168,0.753175,-0.014010,-0.657650,-4.153040,1.606633,1.675147
3579,29.825000,0.000326,0.755675,-0.013474,-0.654808,-4.152929,1.605669,1.678936
3580,29.833333,-0.003420,0.753421,-0.015313,-0.657351,-4.154931,1.606412,1.682422
3581,29.841667,0.002196,0.756357,-0.015967,-0.653961,-4.154627,1.605393,1.686124
3582,29.850000,-0.001976,0.753586,-0.016898,-0.657130,-4.156949,1.606340,1.689885
3583,29.858333,0.003879,0.755228,-0.017127,-0.655227,-4.157155,1.605261,1.693505
3584,29.866667,0.005061,0.755678,-0.018567,-0.654661,-4.158081,1.605107,1.696993
3585,29.875000,0.005959,0.755087,-0.018699,-0.655331,-4.159301,1.604964,1.700600
3586,29.883333,0.007177,0.755699,-0.018801,-0.654610,-4.159854,1.604831,1.703964
3587,29.891667,0.003686,0.752938,-0.021974,-0.657714,-4.162201,1.605404,1.707340
3588,29.900000,0.009298,0.755307,-0.021933,-0.654938,-4.162208,1.604634,1.710926
3589,29.908333,0.010039,0.755450,-0.023111,-0.654722,-4.163035,1.604397,1.714158
3590,29.916667,0.011127,0.756014,-0.024252,-0.654012,-4.163820,1.604259,1.717680
3591,29.925000,0.011218,0.755088,-0.024370,-0.655074,-4.165177,1.604294,1.721194
3592,29.933333,0.012757,0.754487,-0.023673,-0.655764,-4.166399,1.604153,1.724580
3593,29.941667,0.012648,0.754702,-0.025139,-0.655464,-4.167210,1.604182,1.727915
3594,29.950000,0.014056,0.754915,-0.025642,-0.655171,-4.168114,1.604107,1.731166
3595,29.958333,0.011361,0.753080,-0.026641,-0.657292,-4.169958,1.604273,1.734364
3596,29.966667,0.015117,0.754847,-0.026159,-0.655205,-4.169996,1.603868,1.737592
3597,29.975000,0.016023,0.755462,-0.028059,-0.654395,-4.170658,1.603641,1.740649
3598,29.983333,0.016118,0.755102,-0.027247,-0.654843,-4.171759,1.603683,1.743920
3599,29.991667,0.016486,0.754300,-0.027662,-0.655740,-4.173058,1.603956,1.747097
3600,30.000000,0.012940,0.752320,-0.029144,-0.658026,-4.174912,1.604323,1.750133
3601,30.008333,0.017049,0.754267,-0.028015,-0.655749,-4.175014,1.603899,1.753401
3602,30.016667,0.018061,0.754100,-0.027899,-0.655918,-4.176012,1.603979,1.756395
3603,30.025000,0.019140,0.754949,-0.026955,-0.654950,-4.176866,1.604181,1.759447
3604,30.033333,0.016755,0.753938,-0.028141,-0.656129,-4.177856,1.603879,1.762446
3605,30.041667,0.014893,0.753882,-0.029744,-0.656168,-4.178945,1.604002,1.764972
3606,30.050000,0.019140,0.755344,-0.024974,-0.654572,-4.179246,1.604543,1.768043
3607,30.058333,0.017191,0.753692,-0.028376,-0.656390,-4.180806,1.603872,1.771058
3608,30.066667,0.018034,0.754046,-0.028164,-0.655970,-4.181530,1.603743,1.773797
3609,30.075000,0.018377,0.753929,-0.028019,-0.656100,-4.182462,1.603931,1.776465
3610,30.083333,0.018775,0.753541,-0.027830,-0.656543,-4.183365,1.603749,1.779230
3611,30.091667,0.018324,0.753682,-0.027852,-0.656393,-4.184328,1.603955,1.781851
3612,30.100000,0.018412,0.753540,-0.027838,-0.656554,-4.185247,1.603831,1.784461
3613,30.108333,0.017765,0.753255,-0.027751,-0.656903,-4.186275,1.603913,1.787127
3614,30.116667,0.017986,0.754346,-0.028581,-0.655608,-4.186520,1.603619,1.789455
3615,30.125000,0.019413,0.753139,-0.026976,-0.657022,-4.187974,1.603781,1.791872
3616,30.133333,0.017838,0.754284,-0.028195,-0.655701,-4.188273,1.603613,1.794393
3617,30.141667,0.017916,0.754420,-0.028343,-0.655535,-4.189133,1.603617,1.796700
3618,30.150000,0.017706,0.753244,-0.027729,-0.656918,-4.190588,1.603733,1.799207
3619,30.158333,0.017165,0.753271,-0.027841,-0.656897,-4.191410,1.603743,1.801492
3620,30.166667,0.013550,0.751107,-0.029021,-0.659403,-4.193089,1.603995,1.803769
3621,30.175000,0.017682,0.752937,-0.027315,-0.657288,-4.193167,1.603793,1.805958
3622,30.183333,0.017612,0.753078,-0.027267,-0.657130,-4.193892,1.603756,1.808155
3623,30.191667,0.019097,0.753034,-0.026465,-0.657172,-4.194879,1.604000,1.810367
3624,30.200000,0.017120,0.752768,-0.026987,-0.657510,-4.195682,1.603809,1.812358
3625,30.208333,0.012091,0.750421,-0.027709,-0.660269,-4.197341,1.604399,1.814162
3626,30.216667,0.016886,0.752531,-0.026337,-0.657813,-4.197206,1.603809,1.816407
3627,30.225000,0.017284,0.753399,-0.027708,-0.656752,-4.197770,1.603366,1.818001
3628,30.233333,0.017085,0.753018,-0.026639,-0.657238,-4.198535,1.603699,1.820021
3629,30.241667,0.016938,0.752552,-0.025930,-0.657804,-4.199565,1.603776,1.822180
