sec,pos_x,pos_y,pos_z,w,x,y,z
1723550694.70374,1.1756969690322876,0.5477417707443237,-1.5260413885116577,0.9986318349838257,0.011567462235689163,-0.05062117427587509,-0.006183559074997902
1723550694.7129838,1.183933138847351,0.5476704835891724,-1.526572585105896,0.9986550211906433,0.011487755924463272,-0.05018115043640137,-0.00617470545694232
1723550694.7331889,1.2006425857543945,0.5475577712059021,-1.527621865272522,0.9986922740936279,0.011250685900449753,-0.04947465658187866,-0.006297006271779537
1723550694.743016,1.2091212272644043,0.5475128889083862,-1.528174877166748,0.9987027049064636,0.011218582279980183,-0.04926680773496628,-0.006313847843557596
1723550694.7528448,1.2176836729049683,0.5474580526351929,-1.528725028038025,0.9987145066261292,0.011275511234998703,-0.04901735857129097,-0.0062780543230473995
1723550694.763255,1.2263035774230957,0.5474199652671814,-1.529257893562317,0.9987348318099976,0.01120727974921465,-0.04861817508935928,-0.006289425306022167
1723550694.7729878,1.234993577003479,0.5473905205726624,-1.5298182964324951,0.9987510442733765,0.011054418049752712,-0.04831891134381294,-0.006288948934525251
1723550694.7828958,1.2437663078308105,0.5473473072052002,-1.5303878784179688,0.9987623691558838,0.011175795458257198,-0.04805585369467735,-0.006292784120887518
1723550694.793362,1.2525887489318848,0.5473340749740601,-1.530953049659729,0.9987757802009583,0.01115227397531271,-0.04778439924120903,-0.006268282886594534
1723550694.802906,1.2614866495132446,0.5473113656044006,-1.5315110683441162,0.9987951517105103,0.01124072726815939,-0.047353100031614304,-0.006304112263023853
1723550694.8131819,1.2704273462295532,0.5473135113716125,-1.532094955444336,0.9988122582435608,0.01128911692649126,-0.04697372019290924,-0.006333435885608196
1723550694.8232648,1.2794245481491089,0.5473198294639587,-1.532678484916687,0.9988231658935547,0.01157940924167633,-0.04666402190923691,-0.006375569850206375
1723550694.8329349,1.2885006666183472,0.5473178625106812,-1.5332403182983398,0.9988425374031067,0.011667978018522263,-0.04623159021139145,-0.0063409204594790936
1723550694.8429449,1.2976374626159668,0.5473173260688782,-1.5338163375854492,0.9988672137260437,0.011654934845864773,-0.04570554569363594,-0.006288736592978239
1723550694.853561,1.306838035583496,0.5473052859306335,-1.5344033241271973,0.9988957047462463,0.01168881356716156,-0.04508000984787941,-0.006214931141585112
1723550694.862908,1.3160978555679321,0.5472986102104187,-1.5349727869033813,0.9989174604415894,0.011694240383803844,-0.04459667578339577,-0.006199594121426344
1723550694.872911,1.3254235982894897,0.5473006367683411,-1.5355182886123657,0.9989352822303772,0.011791503988206387,-0.044173263013362885,-0.006161525845527649
1723550694.892828,1.3442765474319458,0.5472815632820129,-1.5366473197937012,0.9989753365516663,0.011962789110839367,-0.04321829602122307,-0.006116549018770456
1723550694.903301,1.3537758588790894,0.5472803711891174,-1.5371814966201782,0.9990025162696838,0.01188218779861927,-0.04260735958814621,-0.006117701064795256
1723550694.922824,1.3729263544082642,0.5472924709320068,-1.5382813215255737,0.9990580677986145,0.012009792029857635,-0.04126231372356415,-0.006019013933837414
1723550694.9328349,1.3825675249099731,0.5472972393035889,-1.5388232469558716,0.9990887641906738,0.012089237570762634,-0.040504056960344315,-0.005912201479077339
1723550694.943301,1.3922452926635742,0.5473190546035767,-1.539338231086731,0.9991273283958435,0.01209393609315157,-0.03955511376261711,-0.005805188789963722
1723550694.952764,1.4019689559936523,0.5473398566246033,-1.5398682355880737,0.9991614818572998,0.012148034758865833,-0.038673270493745804,-0.005774018354713917
1723550694.963229,1.4117273092269897,0.5473658442497253,-1.5403974056243896,0.9991919994354248,0.012428793124854565,-0.037791647017002106,-0.005727331154048443
1723550694.972887,1.4215288162231445,0.5474044680595398,-1.5409047603607178,0.9992282390594482,0.012585461139678955,-0.036775048822164536,-0.00566858472302556
1723550694.982728,1.431373953819275,0.5474386811256409,-1.5414015054702759,0.9992708563804626,0.0127470213919878,-0.035552702844142914,-0.005595974624156952
1723550694.993216,1.441245436668396,0.5474810600280762,-1.5419137477874756,0.9993155598640442,0.012807208113372326,-0.034256335347890854,-0.00555802509188652
1723550695.0028808,1.4511330127716064,0.5475156903266907,-1.5424261093139648,0.9993579387664795,0.013028384186327457,-0.03292350471019745,-0.00547823216766119
1723550695.013064,1.461022973060608,0.5475797057151794,-1.5429176092147827,0.9994056224822998,0.013048513792455196,-0.03145281970500946,-0.005382902920246124
1723550695.0229049,1.4709315299987793,0.547636091709137,-1.54342520236969,0.9994596838951111,0.01312747597694397,-0.02967521920800209,-0.005245388951152563
1723550695.0327768,1.4808505773544312,0.5476821660995483,-1.5439420938491821,0.9995173811912537,0.013195219449698925,-0.027649030089378357,-0.005154110956937075
1723550695.043495,1.4907506704330444,0.547746479511261,-1.5444583892822266,0.9995718598365784,0.013355085626244545,-0.025532422587275505,-0.005105349235236645
1723550695.0530798,1.5006555318832397,0.5478247404098511,-1.5449554920196533,0.99962317943573,0.013540069572627544,-0.023335253819823265,-0.005062120035290718
1723550695.073201,1.5204795598983765,0.5479928255081177,-1.545954942703247,0.999721348285675,0.0138197410851717,-0.018513046205043793,-0.004856498911976814
1723550695.0831208,1.530393362045288,0.5480839014053345,-1.546434998512268,0.9997652769088745,0.013761603273451328,-0.01603853888809681,-0.004771022591739893
1723550695.0927658,1.54031240940094,0.5481765866279602,-1.5469037294387817,0.9998010396957397,0.013863577507436275,-0.013572954572737217,-0.00463054608553648
1723550695.102803,1.5502405166625977,0.5482579469680786,-1.5473544597625732,0.9998341202735901,0.013730434700846672,-0.01107937190681696,-0.004537495318800211
1723550695.113165,1.5601823329925537,0.5483593344688416,-1.5477858781814575,0.9998584389686584,0.013801513239741325,-0.008585832081735134,-0.004358023405075073
1723550695.122664,1.5701314210891724,0.5484621524810791,-1.5481994152069092,0.999878466129303,0.013730202801525593,-0.006031828932464123,-0.00426684133708477
1723550695.1330988,1.5800920724868774,0.5485756397247314,-1.5485968589782715,0.9998893737792969,0.013786625117063522,-0.003711335826665163,-0.004179080482572317
1723550695.1428308,1.5900647640228271,0.5486803650856018,-1.5489445924758911,0.9998944401741028,0.013837774284183979,-0.00165592844132334,-0.004123334307223558
1723550695.1531088,1.6000455617904663,0.5487945675849915,-1.549273133277893,0.9998980760574341,0.013700890354812145,0.0003655762120615691,-0.004003686830401421
1723550695.162756,1.6100170612335205,0.5489063858985901,-1.5495961904525757,0.9998953342437744,0.013736718334257603,0.0023949758615344763,-0.0038546002469956875
1723550695.172823,1.6199901103973389,0.5490307807922363,-1.5498836040496826,0.9998897314071655,0.013763969764113426,0.004198555368930101,-0.003686077892780304
1723550695.1831288,1.6299585103988647,0.5491653680801392,-1.5501245260238647,0.9998822212219238,0.013796626590192318,0.005705756600946188,-0.003580038668587804
