sec,pos_x,pos_y,pos_z,x,y,z,w
1723550666.2386327,1.6240037679672241,-2.000443458557129,-0.9174644947052002,-0.0014480551163625812,-0.06561818942217294,-0.0820930115374103,0.9944610978501518
1723550666.3394513,1.6772276163101196,-2.013317823410034,-0.9221221804618835,0.0019183508710843115,-0.06343817285822062,-0.08065786183428464,0.994719151488567
1723550666.4403832,1.720469355583191,-2.022366523742676,-0.9252033233642578,0.0013823347537255263,-0.0566036540620386,-0.07860547444857008,0.995296585638471
1723550666.5412247,1.7743088006973267,-2.0289008617401123,-0.919118344783783,-0.0005843809320342215,-0.05295686289723813,-0.07714687399069044,0.995612173913787
1723550666.642174,1.840969204902649,-2.0391671657562256,-0.910643994808197,-5.697628222258923e-05,-0.04890150050532725,-0.07642160545898348,0.9958756750407851
1723550666.7430801,1.9217009544372559,-2.0475659370422363,-0.9443484544754028,0.0021893008295340447,-0.042914313592308566,-0.07548932517408483,0.9962203225893086
1723550666.8439631,1.988319754600525,-2.055499315261841,-0.9349477887153625,0.0012442696308436123,-0.04324454835789173,-0.07529855366487789,0.9962221175112669
1723550666.9451306,2.0639867782592773,-2.0623984336853027,-0.9193276762962341,0.00010263251051495787,-0.042349326796617626,-0.0751261610461818,0.9962743558024424
1723550667.0457125,2.1549177169799805,-2.074880361557007,-0.942275881767273,0.0014751087861622867,-0.034966288557786475,-0.07551421152025739,0.9965303698264928
1723550667.1466773,2.2249252796173096,-2.0798816680908203,-0.9363569021224976,0.0011735001569515202,-0.03647264013749367,-0.07585434998807629,0.9964509360977103
1723550667.247448,2.2944254875183105,-2.0822207927703857,-0.9169723391532898,0.0007659371233356124,-0.04137863550852347,-0.07606553708524512,0.9962435815357903
1723550667.3483498,2.3778250217437744,-2.085766077041626,-0.9029672145843506,-0.0010339334918780328,-0.04328881060601786,-0.07618422997042959,0.9961530854747243
1723550667.4492896,2.455568790435791,-2.0900769233703613,-0.8943912386894226,-0.00541800956832522,-0.043571920155735674,-0.07589431231932814,0.9961486576878907
1723550667.5500622,2.5341804027557373,-2.09723162651062,-0.8756271600723267,-0.008510061022185983,-0.044685420177534255,-0.07565804033341254,0.9960957022255111
