sec,pos_x,pos_y,pos_z,x,y,z,w
1723186348.083446,-1.2512847185134888,-1.0561802387237549,0.9397968649864197,-0.3184783570687853,0.02179207673659602,0.9024516449863359,0.2892709289996987
1723186348.0945718,-1.2513400316238403,-1.0591888427734375,0.9402064681053162,-0.318489026703823,0.02272736358435954,0.9040695794596755,0.28408875040142917
1723186348.1056962,-1.2512056827545166,-1.0627604722976685,0.939663290977478,-0.3187960387506788,0.02318824165821453,0.9053535467131762,0.27958250329728845
1723186348.1279469,-1.254081130027771,-1.0726431608200073,0.9379632472991943,-0.3193389043136357,0.024205529331012717,0.9078448583643346,0.27065564781474266
1723186348.1390715,-1.2510054111480713,-1.0748565196990967,0.9391536116600037,-0.3195699124030397,0.024462947413224453,0.9089529900077208,0.26661043839867615
1723186348.1501963,-1.2508726119995117,-1.0808837413787842,0.9390116333961487,-0.320062493633096,0.02451482878660076,0.9101429475786331,0.26191382040896133
1723186348.183571,-1.249977707862854,-1.094722032546997,0.9396879076957703,-0.3214306166161282,0.02518770777929655,0.9136276922678191,0.24765373948321998
1723186348.194697,-1.2506887912750244,-1.0991812944412231,0.938316285610199,-0.3213317748296814,0.025486473543789342,0.9148810300064101,0.2430823942924998
1723186348.2058215,-1.249001145362854,-1.1015318632125854,0.9403887391090393,-0.3214612029765011,0.026032361687430252,0.9160862714451463,0.23826659924301072
1723186348.2391963,-1.247492790222168,-1.113684892654419,0.9406202435493469,-0.32268605787128063,0.026666465605516575,0.9188854266932004,0.22541563280578653
1723186348.2503214,-1.2459895610809326,-1.1191836595535278,0.9419766068458557,-0.32327664450876675,0.026947469707997607,0.919865446526544,0.2204849250210946
1723186348.2614467,-1.2467008829116821,-1.1247742176055908,0.9415947198867798,-0.32328586769011686,0.027299749915971023,0.9210562383699427,0.215398243839297
1723186348.294822,-1.2451179027557373,-1.1382633447647095,0.9411299824714661,-0.3243276122767967,0.028255114460497967,0.9238222376049107,0.20140944396046004
1723186348.3059483,-1.2437494993209839,-1.1391139030456543,0.9434149861335754,-0.32447013893888105,0.029121978653732904,0.9247579431855267,0.19670733479221436
1723186348.3170736,-1.242451548576355,-1.145769715309143,0.9447053074836731,-0.32527350623990925,0.029404235698795144,0.9254603413205161,0.19197834852786838
1723186348.3281991,-1.2408231496810913,-1.1498280763626099,0.9464506506919861,-0.3255630530179963,0.029419054813505298,0.9262431638159071,0.18766145302654805
1723186348.3393254,-1.2383127212524414,-1.1496702432632446,0.9475525617599487,-0.32653996104106003,0.030187887227517002,0.9267602484362538,0.18323697001865683
1723186348.3615766,-1.2368475198745728,-1.1600178480148315,0.9481692314147949,-0.3270521904649879,0.03152289560502554,0.9284778226187219,0.17312456604183557
1723186348.372703,-1.235687494277954,-1.1631301641464233,0.9489834308624268,-0.3275359668806708,0.031972770999662,0.9291502498165727,0.16845691244221717
1723186348.3949537,-1.2355695962905884,-1.172778844833374,0.9500094652175903,-0.3284328243373707,0.03261102653394264,0.9303974918653731,0.15946454814196015
1723186348.40608,-1.232621192932129,-1.1747252941131592,0.9498488306999207,-0.3287087894289289,0.032727713463314476,0.9309746783292725,0.15545269347690888
1723186348.4172053,-1.2309744358062744,-1.1807541847229004,0.9513298273086548,-0.3291309028338855,0.033173542326020544,0.9315927521183729,0.15068942886336253
1723186348.4283307,-1.2320119142532349,-1.185889720916748,0.9520310759544373,-0.32964730027302086,0.033268126338431375,0.932171300580421,0.1458853088848661
1723186348.4394572,-1.228481650352478,-1.1864607334136963,0.9527201056480408,-0.3302680555243958,0.03371169637833328,0.9326388371536141,0.1413199368393652
1723186348.4505825,-1.226793885231018,-1.1906253099441528,0.9557903409004211,-0.3309081425195608,0.033920988794246695,0.93314854528944,0.13631923363664583
1723186348.461708,-1.2268062829971313,-1.1956008672714233,0.9554473161697388,-0.3306032107826106,0.034244314521307606,0.9338863664399236,0.13185244592699358
1723186348.4728343,-1.2253215312957764,-1.197446584701538,0.9577361941337585,-0.33095810343785154,0.03460671926286056,0.9343901951935377,0.127216605807366
1723186348.48396,-1.2232369184494019,-1.2024613618850708,0.9601273536682129,-0.33144688333348993,0.03469338978981993,0.934839757904093,0.12253154189758936
1723186348.495085,-1.2231199741363525,-1.2056363821029663,0.9589393138885498,-0.3314920104306553,0.03497561337059639,0.9353031167408185,0.11873426489873819
